participant_id,slowdown,compensation,sector,dist_positions,dist_degrees,d_prime
601ffb441dc6d959b855eea5,20,10,left,3,30,0.0
601ffb441dc6d959b855eea5,20,10,left,3,30,-0.8875581540854366
601ffb441dc6d959b855eea5,20,10,left,4,40,-0.47585963017992616
601ffb441dc6d959b855eea5,20,10,left,4,40,0.0
601ffb441dc6d959b855eea5,20,10,center,1,10,-0.23457040119561637
601ffb441dc6d959b855eea5,20,10,center,1,10,0.0
601ffb441dc6d959b855eea5,20,10,center,1,10,0.0
601ffb441dc6d959b855eea5,20,10,center,1,10,0.5597021730203404
601ffb441dc6d959b855eea5,20,10,center,1,10,0.1636998168573519
601ffb441dc6d959b855eea5,20,10,center,1,10,0.536694266806244
601ffb441dc6d959b855eea5,20,10,center,1,10,-6.180464612335626
601ffb441dc6d959b855eea5,20,10,center,1,10,-0.4094625843332826
601ffb441dc6d959b855eea5,20,10,center,2,20,0.536694266806244
601ffb441dc6d959b855eea5,20,10,center,2,20,0.5967286843962881
601ffb441dc6d959b855eea5,20,10,center,2,20,0.0
601ffb441dc6d959b855eea5,20,10,center,2,20,0.0
601ffb441dc6d959b855eea5,20,10,center,2,20,2.7414766106507686
601ffb441dc6d959b855eea5,20,10,center,2,20,2.659505006872356
601ffb441dc6d959b855eea5,20,10,center,3,30,0.5967286843962881
601ffb441dc6d959b855eea5,20,10,center,3,30,0.0
601ffb441dc6d959b855eea5,20,10,center,3,30,0.0
601ffb441dc6d959b855eea5,20,10,center,3,30,2.7414766106507686
601ffb441dc6d959b855eea5,20,10,center,4,40,0.0
601ffb441dc6d959b855eea5,20,10,center,4,40,0.0
601ffb441dc6d959b855eea5,20,10,right,1,10,0.0
601ffb441dc6d959b855eea5,20,10,right,1,10,0.0
601ffb441dc6d959b855eea5,20,10,right,1,10,0.0
601ffb441dc6d959b855eea5,20,10,right,1,10,0.0
601ffb441dc6d959b855eea5,20,10,right,1,10,0.13107014509720216
601ffb441dc6d959b855eea5,20,10,right,1,10,0.0
601ffb441dc6d959b855eea5,20,10,right,1,10,0.8875581540854366
601ffb441dc6d959b855eea5,20,10,right,1,10,0.4559306750609624
601ffb441dc6d959b855eea5,20,10,right,2,20,0.0
601ffb441dc6d959b855eea5,20,10,right,2,20,0.0
601ffb441dc6d959b855eea5,20,10,right,2,20,0.0
601ffb441dc6d959b855eea5,20,10,right,2,20,0.38593645214015804
601ffb441dc6d959b855eea5,20,10,right,2,20,0.0
601ffb441dc6d959b855eea5,20,10,right,2,20,-0.536694266806244
601ffb441dc6d959b855eea5,20,10,right,3,30,-0.11907892451040492
601ffb441dc6d959b855eea5,20,10,right,3,30,0.8875581540854366
601ffb441dc6d959b855eea5,20,10,right,3,30,0.0
601ffb441dc6d959b855eea5,20,10,right,3,30,0.0
601ffb441dc6d959b855eea5,20,10,right,4,40,2.9102199363751082
601ffb441dc6d959b855eea5,20,10,right,4,40,0.0
5cd30b2041a6b8001874c41f,20,20,left,1,10,0.2416011929076356
5cd30b2041a6b8001874c41f,20,20,left,1,10,1.3981488653971588
5cd30b2041a6b8001874c41f,20,20,left,1,10,0.0
5cd30b2041a6b8001874c41f,20,20,left,1,10,-0.19142767463130062
5cd30b2041a6b8001874c41f,20,20,left,1,10,0.0
5cd30b2041a6b8001874c41f,20,20,left,1,10,0.5176740094128462
5cd30b2041a6b8001874c41f,20,20,left,1,10,0.0
5cd30b2041a6b8001874c41f,20,20,left,1,10,0.0
5cd30b2041a6b8001874c41f,20,20,left,2,20,0.5176740094128462
5cd30b2041a6b8001874c41f,20,20,left,2,20,0.0
5cd30b2041a6b8001874c41f,20,20,left,2,20,3.5209596054632706
5cd30b2041a6b8001874c41f,20,20,left,2,20,0.0
5cd30b2041a6b8001874c41f,20,20,left,2,20,-0.3551274914886525
5cd30b2041a6b8001874c41f,20,20,left,2,20,0.9236746488994918
5cd30b2041a6b8001874c41f,20,20,left,3,30,0.0
5cd30b2041a6b8001874c41f,20,20,left,3,30,0.0
5cd30b2041a6b8001874c41f,20,20,left,3,30,1.3981488653971588
5cd30b2041a6b8001874c41f,20,20,left,3,30,-0.6368432245826843
5cd30b2041a6b8001874c41f,20,20,left,4,40,0.0
5cd30b2041a6b8001874c41f,20,20,left,4,40,3.5209596054632706
5cd30b2041a6b8001874c41f,20,20,center,1,10,0.0
5cd30b2041a6b8001874c41f,20,20,center,1,10,6.180464612335626
5cd30b2041a6b8001874c41f,20,20,center,1,10,1.3981488653971588
5cd30b2041a6b8001874c41f,20,20,center,1,10,3.090232306167813
5cd30b2041a6b8001874c41f,20,20,center,1,10,3.1867909214574524
5cd30b2041a6b8001874c41f,20,20,center,1,10,3.5209596054632706
5cd30b2041a6b8001874c41f,20,20,center,1,10,1.3489795003921634
5cd30b2041a6b8001874c41f,20,20,center,1,10,0.5989608386629944
5cd30b2041a6b8001874c41f,20,20,center,2,20,1.8137214263960961
5cd30b2041a6b8001874c41f,20,20,center,2,20,1.1166348480758408
5cd30b2041a6b8001874c41f,20,20,center,2,20,6.180464612335626
5cd30b2041a6b8001874c41f,20,20,center,2,20,3.764722056363895
5cd30b2041a6b8001874c41f,20,20,center,2,20,3.090232306167813
5cd30b2041a6b8001874c41f,20,20,center,2,20,1.8137214263960961
5cd30b2041a6b8001874c41f,20,20,center,3,30,3.1867909214574524
5cd30b2041a6b8001874c41f,20,20,center,3,30,3.764722056363895
5cd30b2041a6b8001874c41f,20,20,center,3,30,6.180464612335626
5cd30b2041a6b8001874c41f,20,20,center,3,30,3.090232306167813
5cd30b2041a6b8001874c41f,20,20,center,4,40,3.764722056363895
5cd30b2041a6b8001874c41f,20,20,center,4,40,6.180464612335626
5cd30b2041a6b8001874c41f,20,20,right,1,10,6.180464612335626
5cd30b2041a6b8001874c41f,20,20,right,1,10,0.0
5cd30b2041a6b8001874c41f,20,20,right,1,10,-0.536694266806244
5cd30b2041a6b8001874c41f,20,20,right,1,10,6.180464612335626
5cd30b2041a6b8001874c41f,20,20,right,1,10,-0.23391369400277406
5cd30b2041a6b8001874c41f,20,20,right,1,10,2.122810740066112
5cd30b2041a6b8001874c41f,20,20,right,1,10,0.4211426470602819
5cd30b2041a6b8001874c41f,20,20,right,1,10,2.3539163887916836
5cd30b2041a6b8001874c41f,20,20,right,2,20,-0.9674215661017014
5cd30b2041a6b8001874c41f,20,20,right,2,20,0.0
5cd30b2041a6b8001874c41f,20,20,right,2,20,0.0
5cd30b2041a6b8001874c41f,20,20,right,2,20,0.7830862863579896
5cd30b2041a6b8001874c41f,20,20,right,2,20,6.180464612335626
5cd30b2041a6b8001874c41f,20,20,right,2,20,2.122810740066112
5cd30b2041a6b8001874c41f,20,20,right,3,30,0.0
5cd30b2041a6b8001874c41f,20,20,right,3,30,1.0282044624088011
5cd30b2041a6b8001874c41f,20,20,right,3,30,0.0
5cd30b2041a6b8001874c41f,20,20,right,3,30,6.180464612335626
5cd30b2041a6b8001874c41f,20,20,right,4,40,1.0282044624088011
5cd30b2041a6b8001874c41f,20,20,right,4,40,0.0
5ef930974bc6e0000848aff7,12,6,left,1,10,-0.2759319161347671
5ef930974bc6e0000848aff7,12,6,left,1,10,0.0
5ef930974bc6e0000848aff7,12,6,left,1,10,-0.43993033197168663
5ef930974bc6e0000848aff7,12,6,left,1,10,-0.2759319161347671
5ef930974bc6e0000848aff7,12,6,left,1,10,-0.6897609548967177
5ef930974bc6e0000848aff7,12,6,left,1,10,1.8086807406232124
5ef930974bc6e0000848aff7,12,6,left,1,10,-3.090232306167813
5ef930974bc6e0000848aff7,12,6,left,1,10,-1.132695640151654
5ef930974bc6e0000848aff7,12,6,left,2,20,-1.2815515655446008
5ef930974bc6e0000848aff7,12,6,left,2,20,-0.9236746488994918
5ef930974bc6e0000848aff7,12,6,left,2,20,0.0
5ef930974bc6e0000848aff7,12,6,left,2,20,-3.090232306167813
5ef930974bc6e0000848aff7,12,6,left,2,20,-0.701464167077572
5ef930974bc6e0000848aff7,12,6,left,2,20,-0.43993033197168663
5ef930974bc6e0000848aff7,12,6,left,3,30,1.664155433894966
5ef930974bc6e0000848aff7,12,6,left,3,30,0.0
5ef930974bc6e0000848aff7,12,6,left,3,30,-6.180464612335626
5ef930974bc6e0000848aff7,12,6,left,3,30,0.3976632688073807
5ef930974bc6e0000848aff7,12,6,left,4,40,0.0
5ef930974bc6e0000848aff7,12,6,left,4,40,0.0
5ef930974bc6e0000848aff7,12,6,center,1,10,0.0
5ef930974bc6e0000848aff7,12,6,center,1,10,-0.23391369400277406
5ef930974bc6e0000848aff7,12,6,center,1,10,1.2475828936708466
5ef930974bc6e0000848aff7,12,6,center,1,10,0.3172207208648735
5ef930974bc6e0000848aff7,12,6,center,1,10,2.8368852030320135
5ef930974bc6e0000848aff7,12,6,center,1,10,3.270244675960518
5ef930974bc6e0000848aff7,12,6,center,1,10,0.0
5ef930974bc6e0000848aff7,12,6,center,1,10,-0.5066942062715996
5ef930974bc6e0000848aff7,12,6,center,2,20,0.7459611917255681
5ef930974bc6e0000848aff7,12,6,center,2,20,2.8368852030320135
5ef930974bc6e0000848aff7,12,6,center,2,20,0.2837603154100722
5ef930974bc6e0000848aff7,12,6,center,2,20,0.0
5ef930974bc6e0000848aff7,12,6,center,2,20,0.7571510528365601
5ef930974bc6e0000848aff7,12,6,center,2,20,3.270244675960518
5ef930974bc6e0000848aff7,12,6,center,3,30,2.8368852030320135
5ef930974bc6e0000848aff7,12,6,center,3,30,0.0
5ef930974bc6e0000848aff7,12,6,center,3,30,0.0
5ef930974bc6e0000848aff7,12,6,center,3,30,0.7571510528365601
5ef930974bc6e0000848aff7,12,6,center,4,40,0.0
5ef930974bc6e0000848aff7,12,6,center,4,40,0.6897609548967177
5ef930974bc6e0000848aff7,12,6,right,1,10,-2.52428348423495
5ef930974bc6e0000848aff7,12,6,right,1,10,2.659505006872356
5ef930974bc6e0000848aff7,12,6,right,1,10,-2.659505006872356
5ef930974bc6e0000848aff7,12,6,right,1,10,-2.0226617822896715
5ef930974bc6e0000848aff7,12,6,right,1,10,0.2929318159056197
5ef930974bc6e0000848aff7,12,6,right,1,10,-2.122810740066112
5ef930974bc6e0000848aff7,12,6,right,1,10,0.2929318159056197
5ef930974bc6e0000848aff7,12,6,right,1,10,0.2929318159056197
5ef930974bc6e0000848aff7,12,6,right,2,20,-2.659505006872356
5ef930974bc6e0000848aff7,12,6,right,2,20,0.0
5ef930974bc6e0000848aff7,12,6,right,2,20,-0.8614545985909148
5ef930974bc6e0000848aff7,12,6,right,2,20,0.0
5ef930974bc6e0000848aff7,12,6,right,2,20,-2.52428348423495
5ef930974bc6e0000848aff7,12,6,right,2,20,-2.122810740066112
5ef930974bc6e0000848aff7,12,6,right,3,30,0.2929318159056197
5ef930974bc6e0000848aff7,12,6,right,3,30,0.0
5ef930974bc6e0000848aff7,12,6,right,3,30,2.659505006872356
5ef930974bc6e0000848aff7,12,6,right,3,30,-2.52428348423495
5ef930974bc6e0000848aff7,12,6,right,4,40,0.708504376904557
5ef930974bc6e0000848aff7,12,6,right,4,40,2.659505006872356
5ee90152ce51c4136b6646cd,20,1,left,1,10,-0.6615729692613385
5ee90152ce51c4136b6646cd,20,1,left,1,10,-0.6897609548967177
5ee90152ce51c4136b6646cd,20,1,left,1,10,-0.4559306750609624
5ee90152ce51c4136b6646cd,20,1,left,1,10,-0.47585963017992616
5ee90152ce51c4136b6646cd,20,1,left,1,10,0.0
5ee90152ce51c4136b6646cd,20,1,left,1,10,-0.4559306750609624
5ee90152ce51c4136b6646cd,20,1,left,1,10,0.0
5ee90152ce51c4136b6646cd,20,1,left,1,10,0.0
5ee90152ce51c4136b6646cd,20,1,left,2,20,-0.4559306750609624
5ee90152ce51c4136b6646cd,20,1,left,2,20,-6.180464612335626
5ee90152ce51c4136b6646cd,20,1,left,2,20,-0.40600063948664555
5ee90152ce51c4136b6646cd,20,1,left,2,20,-6.180464612335626
5ee90152ce51c4136b6646cd,20,1,left,2,20,-0.263202821357132
5ee90152ce51c4136b6646cd,20,1,left,2,20,-0.4559306750609624
5ee90152ce51c4136b6646cd,20,1,left,3,30,0.0
5ee90152ce51c4136b6646cd,20,1,left,3,30,0.0
5ee90152ce51c4136b6646cd,20,1,left,3,30,-0.6897609548967177
5ee90152ce51c4136b6646cd,20,1,left,3,30,0.0
5ee90152ce51c4136b6646cd,20,1,left,4,40,0.0
5ee90152ce51c4136b6646cd,20,1,left,4,40,-0.9236746488994918
5ee90152ce51c4136b6646cd,20,1,center,1,10,-0.35585038623170656
5ee90152ce51c4136b6646cd,20,1,center,1,10,-1.3489795003921634
5ee90152ce51c4136b6646cd,20,1,center,1,10,2.4157425559717316
5ee90152ce51c4136b6646cd,20,1,center,1,10,-0.35585038623170656
5ee90152ce51c4136b6646cd,20,1,center,1,10,0.536694266806244
5ee90152ce51c4136b6646cd,20,1,center,1,10,0.0
5ee90152ce51c4136b6646cd,20,1,center,1,10,0.1860939870078646
5ee90152ce51c4136b6646cd,20,1,center,1,10,0.0
5ee90152ce51c4136b6646cd,20,1,center,2,20,-0.6744897501960817
5ee90152ce51c4136b6646cd,20,1,center,2,20,2.659505006872356
5ee90152ce51c4136b6646cd,20,1,center,2,20,2.4157425559717316
5ee90152ce51c4136b6646cd,20,1,center,2,20,0.6116262379506695
5ee90152ce51c4136b6646cd,20,1,center,2,20,2.4157425559717316
5ee90152ce51c4136b6646cd,20,1,center,2,20,2.4157425559717316
5ee90152ce51c4136b6646cd,20,1,center,3,30,0.536694266806244
5ee90152ce51c4136b6646cd,20,1,center,3,30,2.9102199363751082
5ee90152ce51c4136b6646cd,20,1,center,3,30,2.4157425559717316
5ee90152ce51c4136b6646cd,20,1,center,3,30,2.4157425559717316
5ee90152ce51c4136b6646cd,20,1,center,4,40,2.9102199363751082
5ee90152ce51c4136b6646cd,20,1,center,4,40,2.4157425559717316
5ee90152ce51c4136b6646cd,20,1,right,1,10,0.0
5ee90152ce51c4136b6646cd,20,1,right,1,10,2.659505006872356
5ee90152ce51c4136b6646cd,20,1,right,1,10,0.0
5ee90152ce51c4136b6646cd,20,1,right,1,10,-3.090232306167813
5ee90152ce51c4136b6646cd,20,1,right,1,10,-0.2837603154100722
5ee90152ce51c4136b6646cd,20,1,right,1,10,-0.5016217019452786
5ee90152ce51c4136b6646cd,20,1,right,1,10,-0.4878458934266978
5ee90152ce51c4136b6646cd,20,1,right,1,10,-0.2837603154100722
5ee90152ce51c4136b6646cd,20,1,right,2,20,-0.5016217019452786
5ee90152ce51c4136b6646cd,20,1,right,2,20,-0.2837603154100722
5ee90152ce51c4136b6646cd,20,1,right,2,20,0.0
5ee90152ce51c4136b6646cd,20,1,right,2,20,0.0
5ee90152ce51c4136b6646cd,20,1,right,2,20,0.0
5ee90152ce51c4136b6646cd,20,1,right,2,20,0.0
5ee90152ce51c4136b6646cd,20,1,right,3,30,0.0
5ee90152ce51c4136b6646cd,20,1,right,3,30,-0.4878458934266978
5ee90152ce51c4136b6646cd,20,1,right,3,30,2.659505006872356
5ee90152ce51c4136b6646cd,20,1,right,3,30,-3.090232306167813
5ee90152ce51c4136b6646cd,20,1,right,4,40,-0.2691503830638714
5ee90152ce51c4136b6646cd,20,1,right,4,40,0.0
5fa30373f0aa8159dd2e5c14,12,1,left,1,10,0.2929318159056197
5fa30373f0aa8159dd2e5c14,12,1,left,1,10,0.30387252195414793
5fa30373f0aa8159dd2e5c14,12,1,left,1,10,-0.4559306750609624
5fa30373f0aa8159dd2e5c14,12,1,left,1,10,0.708504376904557
5fa30373f0aa8159dd2e5c14,12,1,left,1,10,0.0
5fa30373f0aa8159dd2e5c14,12,1,left,1,10,-0.4559306750609624
5fa30373f0aa8159dd2e5c14,12,1,left,1,10,-3.090232306167813
5fa30373f0aa8159dd2e5c14,12,1,left,1,10,0.536694266806244
5fa30373f0aa8159dd2e5c14,12,1,left,2,20,-0.7899130495518922
5fa30373f0aa8159dd2e5c14,12,1,left,2,20,0.536694266806244
5fa30373f0aa8159dd2e5c14,12,1,left,2,20,0.0
5fa30373f0aa8159dd2e5c14,12,1,left,2,20,-3.090232306167813
5fa30373f0aa8159dd2e5c14,12,1,left,2,20,0.2929318159056197
5fa30373f0aa8159dd2e5c14,12,1,left,2,20,0.0
5fa30373f0aa8159dd2e5c14,12,1,left,3,30,2.659505006872356
5fa30373f0aa8159dd2e5c14,12,1,left,3,30,0.0
5fa30373f0aa8159dd2e5c14,12,1,left,3,30,0.7305923895356994
5fa30373f0aa8159dd2e5c14,12,1,left,3,30,-0.24376245090062426
5fa30373f0aa8159dd2e5c14,12,1,left,4,40,0.0
5fa30373f0aa8159dd2e5c14,12,1,left,4,40,0.30387252195414793
5fa30373f0aa8159dd2e5c14,12,1,center,1,10,3.270244675960518
5fa30373f0aa8159dd2e5c14,12,1,center,1,10,0.0
5fa30373f0aa8159dd2e5c14,12,1,center,1,10,0.0
5fa30373f0aa8159dd2e5c14,12,1,center,1,10,0.7459611917255681
5fa30373f0aa8159dd2e5c14,12,1,center,1,10,0.4559306750609624
5fa30373f0aa8159dd2e5c14,12,1,center,1,10,-0.15778050535419474
5fa30373f0aa8159dd2e5c14,12,1,center,1,10,0.0
5fa30373f0aa8159dd2e5c14,12,1,center,1,10,-0.6249993749045251
5fa30373f0aa8159dd2e5c14,12,1,center,2,20,-0.2981474269577985
5fa30373f0aa8159dd2e5c14,12,1,center,2,20,2.3255226323814258
5fa30373f0aa8159dd2e5c14,12,1,center,2,20,0.0
5fa30373f0aa8159dd2e5c14,12,1,center,2,20,-6.180464612335626
5fa30373f0aa8159dd2e5c14,12,1,center,2,20,1.2475828936708466
5fa30373f0aa8159dd2e5c14,12,1,center,2,20,0.0
5fa30373f0aa8159dd2e5c14,12,1,center,3,30,0.0
5fa30373f0aa8159dd2e5c14,12,1,center,3,30,0.0
5fa30373f0aa8159dd2e5c14,12,1,center,3,30,0.0
5fa30373f0aa8159dd2e5c14,12,1,center,3,30,3.270244675960518
5fa30373f0aa8159dd2e5c14,12,1,center,4,40,0.0
5fa30373f0aa8159dd2e5c14,12,1,center,4,40,0.0
5fa30373f0aa8159dd2e5c14,12,1,right,1,10,0.2837603154100722
5fa30373f0aa8159dd2e5c14,12,1,right,1,10,0.31863936396437514
5fa30373f0aa8159dd2e5c14,12,1,right,1,10,0.2837603154100722
5fa30373f0aa8159dd2e5c14,12,1,right,1,10,0.2837603154100722
5fa30373f0aa8159dd2e5c14,12,1,right,1,10,-0.43072729929545744
5fa30373f0aa8159dd2e5c14,12,1,right,1,10,0.0
5fa30373f0aa8159dd2e5c14,12,1,right,1,10,0.0
5fa30373f0aa8159dd2e5c14,12,1,right,1,10,0.536694266806244
5fa30373f0aa8159dd2e5c14,12,1,right,2,20,0.2837603154100722
5fa30373f0aa8159dd2e5c14,12,1,right,2,20,2.659505006872356
5fa30373f0aa8159dd2e5c14,12,1,right,2,20,3.090232306167813
5fa30373f0aa8159dd2e5c14,12,1,right,2,20,0.0
5fa30373f0aa8159dd2e5c14,12,1,right,2,20,0.2837603154100722
5fa30373f0aa8159dd2e5c14,12,1,right,2,20,0.0
5fa30373f0aa8159dd2e5c14,12,1,right,3,30,2.659505006872356
5fa30373f0aa8159dd2e5c14,12,1,right,3,30,0.0
5fa30373f0aa8159dd2e5c14,12,1,right,3,30,1.1503493803760079
5fa30373f0aa8159dd2e5c14,12,1,right,3,30,-0.23391369400277406
5fa30373f0aa8159dd2e5c14,12,1,right,4,40,0.0
5fa30373f0aa8159dd2e5c14,12,1,right,4,40,3.090232306167813
5ef618993fecc70b5984e05c,20,10,left,1,10,0.3172207208648735
5ef618993fecc70b5984e05c,20,10,left,1,10,2.7241259493672434
5ef618993fecc70b5984e05c,20,10,left,1,10,-1.0809300499654875
5ef618993fecc70b5984e05c,20,10,left,1,10,0.0
5ef618993fecc70b5984e05c,20,10,left,1,10,0.0
5ef618993fecc70b5984e05c,20,10,left,1,10,-0.4559306750609624
5ef618993fecc70b5984e05c,20,10,left,1,10,-3.090232306167813
5ef618993fecc70b5984e05c,20,10,left,1,10,-0.5882741304371144
5ef618993fecc70b5984e05c,20,10,left,2,20,0.0
5ef618993fecc70b5984e05c,20,10,left,2,20,0.0
5ef618993fecc70b5984e05c,20,10,left,2,20,0.701464167077572
5ef618993fecc70b5984e05c,20,10,left,2,20,-3.090232306167813
5ef618993fecc70b5984e05c,20,10,left,2,20,0.3172207208648735
5ef618993fecc70b5984e05c,20,10,left,2,20,0.0
5ef618993fecc70b5984e05c,20,10,left,3,30,2.248611072594899
5ef618993fecc70b5984e05c,20,10,left,3,30,0.0
5ef618993fecc70b5984e05c,20,10,left,3,30,0.701464167077572
5ef618993fecc70b5984e05c,20,10,left,3,30,2.5658317934597727
5ef618993fecc70b5984e05c,20,10,left,4,40,0.0
5ef618993fecc70b5984e05c,20,10,left,4,40,0.0
5ef618993fecc70b5984e05c,20,10,center,1,10,0.0
5ef618993fecc70b5984e05c,20,10,center,1,10,1.1318976438657262
5ef618993fecc70b5984e05c,20,10,center,1,10,-2.8368852030320135
5ef618993fecc70b5984e05c,20,10,center,1,10,-0.7942725742159568
5ef618993fecc70b5984e05c,20,10,center,1,10,0.0
5ef618993fecc70b5984e05c,20,10,center,1,10,-2.8368852030320135
5ef618993fecc70b5984e05c,20,10,center,1,10,1.8059520782526415
5ef618993fecc70b5984e05c,20,10,center,1,10,2.9102199363751082
5ef618993fecc70b5984e05c,20,10,center,2,20,0.0
5ef618993fecc70b5984e05c,20,10,center,2,20,2.9102199363751082
5ef618993fecc70b5984e05c,20,10,center,2,20,3.6561811281006764
5ef618993fecc70b5984e05c,20,10,center,2,20,3.6146328188758536
5ef618993fecc70b5984e05c,20,10,center,2,20,0.0
5ef618993fecc70b5984e05c,20,10,center,2,20,-2.248611072594899
5ef618993fecc70b5984e05c,20,10,center,3,30,0.8875581540854366
5ef618993fecc70b5984e05c,20,10,center,3,30,1.3660217462809547
5ef618993fecc70b5984e05c,20,10,center,3,30,3.6561811281006764
5ef618993fecc70b5984e05c,20,10,center,3,30,2.181774437630428
5ef618993fecc70b5984e05c,20,10,center,4,40,3.6146328188758536
5ef618993fecc70b5984e05c,20,10,center,4,40,3.6561811281006764
5ef618993fecc70b5984e05c,20,10,right,1,10,-0.9674215661017014
5ef618993fecc70b5984e05c,20,10,right,1,10,-3.090232306167813
5ef618993fecc70b5984e05c,20,10,right,1,10,1.2475828936708466
5ef618993fecc70b5984e05c,20,10,right,1,10,2.122810740066112
5ef618993fecc70b5984e05c,20,10,right,1,10,0.43993033197168663
5ef618993fecc70b5984e05c,20,10,right,1,10,0.7459611917255681
5ef618993fecc70b5984e05c,20,10,right,1,10,0.23391369400277406
5ef618993fecc70b5984e05c,20,10,right,1,10,-0.3172207208648735
5ef618993fecc70b5984e05c,20,10,right,2,20,3.270244675960518
5ef618993fecc70b5984e05c,20,10,right,2,20,0.0
5ef618993fecc70b5984e05c,20,10,right,2,20,-3.090232306167813
5ef618993fecc70b5984e05c,20,10,right,2,20,0.9236746488994918
5ef618993fecc70b5984e05c,20,10,right,2,20,0.0
5ef618993fecc70b5984e05c,20,10,right,2,20,3.270244675960518
5ef618993fecc70b5984e05c,20,10,right,3,30,0.0
5ef618993fecc70b5984e05c,20,10,right,3,30,0.5176740094128462
5ef618993fecc70b5984e05c,20,10,right,3,30,0.0
5ef618993fecc70b5984e05c,20,10,right,3,30,0.0
5ef618993fecc70b5984e05c,20,10,right,4,40,0.23391369400277406
5ef618993fecc70b5984e05c,20,10,right,4,40,0.0
5f6734b21949ab2fdc3bdd5a,20,20,left,1,10,0.468558239988477
5f6734b21949ab2fdc3bdd5a,20,20,left,1,10,2.3255226323814258
5f6734b21949ab2fdc3bdd5a,20,20,left,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,left,1,10,0.6671098272907108
5f6734b21949ab2fdc3bdd5a,20,20,left,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,left,1,10,2.659505006872356
5f6734b21949ab2fdc3bdd5a,20,20,left,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,left,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,left,2,20,2.659505006872356
5f6734b21949ab2fdc3bdd5a,20,20,left,2,20,0.0
5f6734b21949ab2fdc3bdd5a,20,20,left,2,20,0.0
5f6734b21949ab2fdc3bdd5a,20,20,left,2,20,0.0
5f6734b21949ab2fdc3bdd5a,20,20,left,2,20,0.9160813798933964
5f6734b21949ab2fdc3bdd5a,20,20,left,2,20,0.0
5f6734b21949ab2fdc3bdd5a,20,20,left,3,30,0.0
5f6734b21949ab2fdc3bdd5a,20,20,left,3,30,0.0
5f6734b21949ab2fdc3bdd5a,20,20,left,3,30,-0.33398237449092977
5f6734b21949ab2fdc3bdd5a,20,20,left,3,30,0.6671098272907108
5f6734b21949ab2fdc3bdd5a,20,20,left,4,40,0.0
5f6734b21949ab2fdc3bdd5a,20,20,left,4,40,0.0
5f6734b21949ab2fdc3bdd5a,20,20,center,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,center,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,center,1,10,-0.17525387593660868
5f6734b21949ab2fdc3bdd5a,20,20,center,1,10,3.090232306167813
5f6734b21949ab2fdc3bdd5a,20,20,center,1,10,0.1857133390814123
5f6734b21949ab2fdc3bdd5a,20,20,center,1,10,0.20271189231531417
5f6734b21949ab2fdc3bdd5a,20,20,center,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,center,1,10,-0.33146572650449874
5f6734b21949ab2fdc3bdd5a,20,20,center,2,20,-0.17525387593660868
5f6734b21949ab2fdc3bdd5a,20,20,center,2,20,2.6014558950531437
5f6734b21949ab2fdc3bdd5a,20,20,center,2,20,0.0
5f6734b21949ab2fdc3bdd5a,20,20,center,2,20,0.0
5f6734b21949ab2fdc3bdd5a,20,20,center,2,20,3.090232306167813
5f6734b21949ab2fdc3bdd5a,20,20,center,2,20,0.828509144236663
5f6734b21949ab2fdc3bdd5a,20,20,center,3,30,2.6014558950531437
5f6734b21949ab2fdc3bdd5a,20,20,center,3,30,0.0
5f6734b21949ab2fdc3bdd5a,20,20,center,3,30,0.0
5f6734b21949ab2fdc3bdd5a,20,20,center,3,30,3.090232306167813
5f6734b21949ab2fdc3bdd5a,20,20,center,4,40,0.0
5f6734b21949ab2fdc3bdd5a,20,20,center,4,40,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,1,10,0.35585038623170656
5f6734b21949ab2fdc3bdd5a,20,20,right,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,1,10,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,2,20,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,2,20,2.771592942203438
5f6734b21949ab2fdc3bdd5a,20,20,right,2,20,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,2,20,-0.12284361023070622
5f6734b21949ab2fdc3bdd5a,20,20,right,2,20,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,2,20,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,3,30,2.771592942203438
5f6734b21949ab2fdc3bdd5a,20,20,right,3,30,-0.33550041905350036
5f6734b21949ab2fdc3bdd5a,20,20,right,3,30,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,3,30,0.0
5f6734b21949ab2fdc3bdd5a,20,20,right,4,40,-0.33550041905350036
